AGENCIA,AGENTE,SECCION_CENSAL,PROYECTO,DAT_ID,CUALI,PROVINCIA,MUNICIPIO,IDDIR,CALLE,NUMERO,DIRECCION,INFOBEL 2014
SOLIVESA, ,1100401022,,711000000288988,0 C     ,,ALGECIRAS,72090400,CL HERMANOS PORTILLA,8,"C esc , planta 00,puerta A",
SOLIVESA, ,1100401022,NEXT_4B,711000000811860, ,,ALGECIRAS,89721006,CL HERMANOS PORTILLA,B8," esc , planta 6,puerta 1",
SOLIVESA, ,1100401022,,711000000288981,0 F     ,,ALGECIRAS,92090393,CL HERMANOS PORTILLA,2,"B esc , planta 00,puerta A",
SOLIVESA, ,1100401022,,711000000288986,0 D     ,,ALGECIRAS,52090398,CL HERMANOS PORTILLA,6,"F esc , planta 00,puerta A",
SOLIVESA, ,1100401022,,711000000288979,0 E     ,,ALGECIRAS,72090391,CL HERMANOS PORTILLA,11,"F esc , planta 00,puerta A",
SOLIVESA, ,1100401022,,711000000288984,0 C     ,,ALGECIRAS,32090396,CL HERMANOS PORTILLA,5,"E esc , planta 00,puerta A",
SOLIVESA, ,4625012014,,211000000486626,1 E     ,VALENCIA,VALENCIA,1021283,CL FRANCISCO BALDOMA,31," esc , planta 03,puerta 06",0
SOLIVESA, ,4625012014,,211000000486771,1 D     ,VALENCIA,VALENCIA,1019637,CL FRANCISCO BALDOMA,33," esc , planta 01,puerta 02",0
SOLIVESA, ,4625012014,,211000000486742,0 D     ,VALENCIA,VALENCIA,1018478,CL FRANCISCO BALDOMA,35," esc , planta 1,puerta 2",0
SOLIVESA, ,4625012014,,211000000486738,0 D     ,VALENCIA,VALENCIA,1018506,CL FRANCISCO BALDOMA,47," esc , planta 00,puerta 1",
SOLIVESA, ,4625012014,,211000000486653,1 C     ,VALENCIA,VALENCIA,1021450,CL FRANCISCO BALDOMA,27," esc , planta 03,puerta 08",
SOLIVESA, ,4625012014,,211000000486636,0 D     ,VALENCIA,VALENCIA,1022593,CL FRANCISCO BALDOMA,29," esc , planta 5,puerta 05",
SOLIVESA, ,4625012014,,211000000486662,1 C     ,VALENCIA,VALENCIA,1021387,CL FRANCISCO BALDOMA,25," esc , planta 03,puerta 07",
SOLIVESA, ,4625012015,,211000000490261,1 D     ,VALENCIA,VALENCIA,1421610,CL FRANCISCO BALDOMA,8," esc , planta 04,puerta 07",
SOLIVESA, ,4625012015,,211000000487201,1 F     ,VALENCIA,VALENCIA,1022090,CL FRANCISCO BALDOMA,10," esc , planta 04,puerta 08",
SOLIVESA, ,4625012015,,211000000490293,1 F     ,VALENCIA,VALENCIA,1421329,CL FRANCISCO BALDOMA,4," esc , planta 03,puerta 06",
SOLIVESA, ,4625012015,,211000000490287,1 C     ,VALENCIA,VALENCIA,1420670,CL FRANCISCO BALDOMA,6," esc , planta 01,puerta 01",
SOLIVESA, ,4625012016,,211000000486896,1 F     ,VALENCIA,VALENCIA,1021710,CL FRANCISCO BALDOMA,14," esc , planta 3,puerta 06",
SOLIVESA, ,4625012016,,261000000728780,0 D     ,VALENCIA,VALENCIA,41834040,CL FRANCISCO BALDOMA,16," esc , planta 00,puerta B1",
SOLIVESA, ,4625012016,,211000000486799,1 C     ,VALENCIA,VALENCIA,1019634,CL FRANCISCO BALDOMA,22," esc , planta 01,puerta 02",
SOLIVESA, ,4625012016,,211000000486793,1 C     ,VALENCIA,VALENCIA,1021031,CL FRANCISCO BALDOMA,24," esc , planta 03,puerta 03",
SOLIVESA, ,4625012016,,211000000486788,0 D     ,VALENCIA,VALENCIA,1018892,CL FRANCISCO BALDOMA,26," esc , planta 01,puerta DR",
SOLIVESA, ,4625012016,,211000000486784,0 B     ,VALENCIA,VALENCIA,1019539,CL FRANCISCO BALDOMA,28," esc , planta 01,puerta 02",
SOLIVESA, ,4625012016,,211000000486779,1 E     ,VALENCIA,VALENCIA,1021854,CL FRANCISCO BALDOMA,30," esc , planta 04,puerta 04",
SOLIVESA, ,4625012016,,211000000486768,1 D     ,VALENCIA,VALENCIA,1019057,CL FRANCISCO BALDOMA,32," esc , planta 01,puerta 01",
SOLIVESA, ,4625012016,,211000000486876,0 D     ,VALENCIA,VALENCIA,1019284,CL FRANCISCO BALDOMA,18," esc , planta 01,puerta 01",
SOLIVESA, ,1402102008,,771000000639547,1 C     ,,CORDOBA,15668011,CL HISTORIADOR JAEN MORENTE,10," esc , planta 2,puerta 2",
SOLIVESA, ,1402102008,,771000000639576,1 C     ,,CORDOBA,35668040,CL HISTORIADOR JAEN MORENTE,12," esc , planta 3,puerta 3",
SOLIVESA, ,1402102008,,771000000639923,1 D     ,,CORDOBA,85668387,CL HISTORIADOR JAEN MORENTE,4," esc , planta BJ,puerta 3",
SOLIVESA, ,1402102008,,771000000639875,1 D     ,,CORDOBA,55668339,CL HISTORIADOR JAEN MORENTE,2," esc , planta 3,puerta 1",
SOLIVESA, ,1402102008,,771000000639959,1 D     ,,CORDOBA,85668423,CL HISTORIADOR JAEN MORENTE,6," esc , planta 3,puerta 1",
SOLIVESA, ,1402102008,,771000000639991,1 D     ,,CORDOBA,45668455,CL HISTORIADOR JAEN MORENTE,8," esc , planta 1,puerta 4",
SOLIVESA, ,4109109016,,771000000488375,2 E     ,,SEVILLA,45415960,CL HONG-KONG,2," esc , planta 1,puerta D",
SOLIVESA, ,4109109016,,771000000488406,2 D     ,,SEVILLA,85415991,CL HONG-KONG,4," esc , planta 5,puerta A",
SOLIVESA, ,1808707006,,851000000262589,1 C     ,,GRANADA,76029763,CL HORNO DE HAZA,30," esc , planta BJ,puerta DCH",
SOLIVESA, ,1808707006,,851000000262553,1 D     ,,GRANADA,76029727,CL HORNO DE HAZA,28," esc , planta 2,puerta IZQ",
SOLIVESA, ,1808707006,,851000000262481,1 D     ,,GRANADA,76029655,CL HORNO DE HAZA,21," esc , planta 2,puerta D",
SOLIVESA, ,1808707006,,851000000262557,1 D     ,,GRANADA,26029731,CL HORNO DE HAZA,29," esc , planta 1,puerta B",
SOLIVESA, ,1808707006,,851000000262499,1 D     ,,GRANADA,76029673,CL HORNO DE HAZA,22," esc , planta 3,puerta A",
SOLIVESA, ,1808707006,,851000000262466,0 D     ,,GRANADA,16029640,CL HORNO DE HAZA,17," esc , planta BJ,puerta ",
SOLIVESA, ,1808707006,,851000000262523,1 D     ,,GRANADA,46029697,CL HORNO DE HAZA,25," esc , planta 1,puerta B",
SOLIVESA, ,1808707006,,851000000262469,1 D     ,,GRANADA,46029643,CL HORNO DE HAZA,19," esc , planta 1,puerta IZQ",
SOLIVESA, ,1808707006,,851000000262506,1 D     ,,GRANADA,56029680,CL HORNO DE HAZA,23," esc , planta 3,puerta B",
SOLIVESA, ,1808707006,,851000000262463,0 C     ,,GRANADA,76029637,CL HORNO DE HAZA,15," esc , planta UN,puerta ",
SOLIVESA, ,1808707006,,851000000262547,1 C     ,,GRANADA,16029721,CL HORNO DE HAZA,27," esc , planta 5,puerta A",
SOLIVESA, ,1808707006,,851000000262595,1 D     ,,GRANADA,46029769,CL HORNO DE HAZA,34," esc , planta 2,puerta CNT",
SOLIVESA, ,1808707006,,851000000262615,1 D     ,,GRANADA,66029789,CL HORNO DE HAZA,9," esc , planta 00,puerta ",
SOLIVESA, ,3003001018,,411000000433934,1 C     ,,MURCIA,25562,CL HORNO DEL NENE,22," esc , planta 7,puerta D",
SOLIVESA, ,1808707028,,851000000262673,2 C     ,,GRANADA,16029847,CL HOSPITAL DE LA VIRGEN,14," esc , planta 00,puerta ",
SOLIVESA, ,1808707028,,851000000262671,2 D     ,,GRANADA,86029845,CL HOSPITAL DE LA VIRGEN,10," esc , planta 00,puerta ",
SOLIVESA, ,1808707028,,951000001482701,2 D     ,,GRANADA,74915121,CL HOSPITAL DE LA VIRGEN,16," esc , planta 1,puerta DR",
SOLIVESA, ,1808707028,,851000000262676,0 D     ,,GRANADA,46029850,CL HOSPITAL DE LA VIRGEN,18," esc , planta 2,puerta ",
SOLIVESA, ,1808707028,,851000000262672,0 D     ,,GRANADA,96029846,CL HOSPITAL DE LA VIRGEN,12," esc , planta 00,puerta ",
SOLIVESA, ,1808707028,,851000000262678,2 C     ,,GRANADA,66029852,CL HOSPITAL DE LA VIRGEN,22," esc , planta UN,puerta ",
SOLIVESA, ,2906709001,,851000005329036,1 F     ,,MALAGA,78859822,CL HUERTO DE LA MADERA,4," esc , planta 2,puerta CNT",
SOLIVESA, ,2906709001,,851000000343063,1 C     ,,MALAGA,36110237,CL HUERTO DE LA MADERA,8," esc , planta 3,puerta DCH",
SOLIVESA, ,2906709001,,851000000343039,1 C     ,,MALAGA,66110213,CL HUERTO DE LA MADERA,6," esc , planta 2,puerta IZQ",
SOLIVESA, ,2906709005,,851000000343014,1 C     ,,MALAGA,86110188,CL HUERTO DE LA MADERA,3," esc , planta 1,puerta DER",
SOLIVESA, ,2906709005,,851000000343050,0 C     ,,MALAGA,86110224,CL HUERTO DE LA MADERA,7," esc , planta 2,puerta IZQ",
SOLIVESA, ,2906709005,,851000000343032,1 C     ,,MALAGA,86110206,CL HUERTO DE LA MADERA,5," esc , planta 2,puerta ",
SOLIVESA, ,3003001025,,410000601300004,1 C     ,,MURCIA,133294,CL HUERTO GAMBIN,3," esc , planta 00,puerta D",
SOLIVESA, ,3003001025,,410000618100007,1 D     ,,MURCIA,198689,CL HUERTO GAMBIN,8," esc , planta 3,puerta A",
SOLIVESA, ,3003001025,,410000601400010,0 E     ,,MURCIA,133320,CL HUERTO GAMBIN,1," esc , planta 4,puerta IZ",
SOLIVESA, ,3003001018,,410000003400037,1 C     ,,MURCIA,30924,CL HUERTO MANU,5," esc , planta 6,puerta C",
SOLIVESA, ,3003001018,,410000003500016,1 A     ,,MURCIA,30903,CL HUERTO MANU,3," esc , planta 6,puerta B",
SOLIVESA, ,3003001018,,410000003600011,1 D     ,,MURCIA,17425,CL HUERTO MANU,1," esc , planta 5,puerta B",
SOLIVESA, ,3003001025,,410000614500024,1 C     ,,MURCIA,135192,CL HUERTO POMARES,3," esc , planta 5,puerta J",
SOLIVESA, ,3003001025,,410000614400008,1 C     ,,MURCIA,135155,CL HUERTO POMARES,4," esc , planta 2,puerta C",
SOLIVESA, ,3003001025,,410000614200035,1 C     ,,MURCIA,135098,CL HUERTO POMARES,8," esc , planta 6,puerta B",
SOLIVESA, ,1808707014,,851000000262771,2 D     ,,GRANADA,96029945,CL HUESCAR,3," esc , planta 4,puerta A",
SOLIVESA, ,1808707014,,851000000262774,1 D     ,,GRANADA,36029948,CL HUESCAR,5," esc , planta 1,puerta B",
SOLIVESA, ,1808707014,,851000000262764,2 D     ,,GRANADA,26029938,CL HUESCAR,1," esc , planta 4,puerta B",
SOLIVESA, ,1808707014,,851000000262787,0 C     ,,GRANADA,76029961,CL HUESCAR,7," esc , planta 4,puerta DCH",
SOLIVESA, ,2104102008,,741000000075163,0 C     ,,HUELVA,1362445,CL HUIDA A EGIPTO,14," esc , planta 00,puerta A",
SOLIVESA, ,2104102008,,741000000075171,0 F     ,,HUELVA,1362453,CL HUIDA A EGIPTO,6," esc , planta 00,puerta A",
SOLIVESA, ,2104102008,,741000000075167,0 C     ,,HUELVA,1362441,CL HUIDA A EGIPTO,10," esc , planta 00,puerta A",
SOLIVESA, ,2104102008,,741000000075175,0 D     ,,HUELVA,1362448,CL HUIDA A EGIPTO,2," esc , planta 00,puerta A",
SOLIVESA, ,2104102008,,741000000075160,1 D     ,,HUELVA,1362432,CL HUIDA A EGIPTO,17," esc , planta 00,puerta A",
SOLIVESA, ,2104102008,,741000000075173,0 D     ,,HUELVA,1362451,CL HUIDA A EGIPTO,4," esc , planta 00,puerta A",
SOLIVESA, ,2104102008,,741000000075168,1 D     ,,HUELVA,1362440,CL HUIDA A EGIPTO,9," esc , planta 00,puerta A",
SOLIVESA, ,2104102008,,741000000075164,1 D     ,,HUELVA,1362444,CL HUIDA A EGIPTO,13," esc , planta 00,puerta A",
SOLIVESA, ,2104102008,,741000000075174,0 C     ,,HUELVA,1362450,CL HUIDA A EGIPTO,3," esc , planta 00,puerta A",
SOLIVESA, ,2305002007,,851000000209796,1 D     ,,JAEN,95976899,CL HURTADO,2,"B esc , planta 3,puerta DCH",
SOLIVESA, ,2305002007,,851000000169727,1 C     ,,JAEN,85936830,CL HURTADO,17," esc , planta 2,puerta A",
SOLIVESA, ,2305002007,,851000000169718,0 C     ,,JAEN,85936821,CL HURTADO,15," esc , planta 2,puerta ",
SOLIVESA, ,2305002007,,851000000169712,0 D     ,,JAEN,25936815,CL HURTADO,13," esc , planta 2,puerta ",
SOLIVESA, ,2305002007,,851000000169699,1 D     ,,JAEN,75936802,CL HURTADO,10," esc , planta 2,puerta ",
SOLIVESA, ,2305002007,,851000000169868,1 C     ,,JAEN,55936971,CL HURTADO,9," esc , planta 4,puerta ",
SOLIVESA, ,2305002007,,851000000169839,1 D     ,,JAEN,35936942,CL HURTADO,7," esc , planta 3,puerta B",
SOLIVESA, ,2305002007,,851000000169818,1 C     ,,JAEN,95936921,CL HURTADO,5," esc , planta 2,puerta A",
SOLIVESA, ,2305002006,,851000000169808,1 D     ,,JAEN,85936911,CL HURTADO,27," esc , planta 3,puerta IZQ",
SOLIVESA, ,2305002006,,851000000169749,1 D     ,,JAEN,35936852,CL HURTADO,19," esc , planta 4,puerta ",
SOLIVESA, ,2305002006,,851000000169793,1 C     ,,JAEN,25936896,CL HURTADO,25," esc , planta 2,puerta DCH",
SOLIVESA, ,2305002006,,851000000169786,1 D     ,,JAEN,45936889,CL HURTADO,23," esc , planta +1,puerta C",
SOLIVESA, ,2305002006,,851000000169771,1 D     ,,JAEN,75936874,CL HURTADO,21," esc , planta 4,puerta D",
SOLIVESA, ,2305002006,,851000000169722,1 D     ,,JAEN,35936825,CL HURTADO,16," esc , planta 3,puerta ",
SOLIVESA, ,2305002006,,851000000169714,1 D     ,,JAEN,45936817,CL HURTADO,14," esc , planta 1,puerta ",
SOLIVESA, ,2305002006,,851000000169709,1 D     ,,JAEN,85936812,CL HURTADO,12," esc , planta BJ,puerta A",
SOLIVESA, ,2305002006,,851000000169759,1 D     ,,JAEN,45936862,CL HURTADO,20," esc , planta 3,puerta B",
SOLIVESA, ,4625012033,,211000000615216,1 C     ,VALENCIA,VALENCIA,2327806,CL FRANCISCO BALDOMA,8," esc , planta 4,puerta 11",
SOLIVESA, ,4625012033,,211000000490551,1 D     ,VALENCIA,VALENCIA,1422278,CL FRANCISCO BALDOMA,4," esc , planta 7,puerta 14",
SOLIVESA, ,4625012033,,211000000490527,1 C     ,VALENCIA,VALENCIA,1421023,CL FRANCISCO BALDOMA,2," esc , planta 02,puerta 04",
SOLIVESA, ,4625012033,,211000000615202,1 C     ,VALENCIA,VALENCIA,2327815,CL FRANCISCO BALDOMA,6," esc , planta 6,puerta 18",
SOLIVESA, ,2305002006,,851000000169878,1 D     ,,JAEN,65936981,CL IGNACIO FIGUEROA,2," esc , planta 1,puerta A",
SOLIVESA, ,2305002006,,851000000169909,1 D     ,,JAEN,15937012,CL IGNACIO FIGUEROA,4," esc , planta BJ,puerta 1",
SOLIVESA, ,4109109016,,771000000489119,1 D     ,,SEVILLA,15416704,CL INDIA,6," esc , planta 1,puerta C",
SOLIVESA, ,4625012014,,210003110100005,0 E     ,VALENCIA,VALENCIA,210286,CL FRANCISCO BALDOMA,24," esc , planta 2,puerta 3",
SOLIVESA, ,4625012014,,210003109900003,0 D     ,VALENCIA,VALENCIA,210257,CL FRANCISCO BALDOMA,26," esc , planta 2,puerta 2",
SOLIVESA, ,4625012014,,210003109500005,0 D     ,VALENCIA,VALENCIA,210225,CL FRANCISCO BALDOMA,28," esc , planta 2,puerta 4",
SOLIVESA, ,4625012014,,210003109100002,0 D     ,VALENCIA,VALENCIA,210194,CL FRANCISCO BALDOMA,32," esc , planta 00,puerta 1",
SOLIVESA, ,1100401003,,711000354355540,1 E     ,,ALGECIRAS,1614156,CL INMACULADA CONCEPCION,1," esc , planta 2,puerta DR",
SOLIVESA, ,1100401003,,711000000019576,0 F     ,,ALGECIRAS,927648,CL INMACULADA CONCEPCION,10," esc , planta 3,puerta B",
SOLIVESA, ,1100401003,,711000000020393,1 F     ,,ALGECIRAS,926956,CL INMACULADA CONCEPCION,3," esc , planta 2,puerta D",
SOLIVESA, ,1100401003,,711000000019582,1 D     ,,ALGECIRAS,926371,CL INMACULADA CONCEPCION,7," esc , planta 1,puerta I",
SOLIVESA, ,3003001018,,410000003900004,1 D     ,,MURCIA,25590,CL ISAAC ALBENIZ,16," esc , planta 1,puerta B",
SOLIVESA, ,3003001018,,410000000800022,1 C     ,,MURCIA,30982,CL ISAAC ALBENIZ,12," esc , planta 7,puerta C",
SOLIVESA, ,3003001018,,410000000700045,1 E     ,,MURCIA,30961,CL ISAAC ALBENIZ,10," esc , planta 6,puerta C",
SOLIVESA, ,3003001018,,410000000500023,1 D     ,,MURCIA,17484,CL ISAAC ALBENIZ,6," esc , planta 6,puerta B",
SOLIVESA, ,3003001018,,410000000400033,1 F     ,,MURCIA,31008,CL ISAAC ALBENIZ,4," esc , planta 7,puerta C",
SOLIVESA, ,3003001018,,410000000600005,1 D     ,,MURCIA,25420,CL ISAAC ALBENIZ,8," esc , planta 3,puerta ",
SOLIVESA, ,3003001021,,411000000508090,1 D     ,,MURCIA,22117413,CL ISAAC ALBENIZ,11," esc , planta 2,puerta D",
SOLIVESA, ,0203703003,,551000000071863,0 D     ,ALBACETE,HELLIN,60032018,CL ISABEL LA CATOLICA,3," esc , planta 00,puerta IZ",
SOLIVESA, ,0203703003,,551000000071874,1 F     ,ALBACETE,HELLIN,80032029,CL ISABEL LA CATOLICA,7," esc , planta 1,puerta DR",
SOLIVESA, ,0203703003,,551000000071869,1 D     ,ALBACETE,HELLIN,30032024,CL ISABEL LA CATOLICA,5," esc , planta 1,puerta IZ",
SOLIVESA, ,0203703003,,551000000071905,1 D     ,ALBACETE,HELLIN,30032060,CL ISABEL LA CATOLICA,17," esc , planta 00,puerta 1",
SOLIVESA, ,0203703003,,551000000071899,1 D     ,ALBACETE,HELLIN,60032054,CL ISABEL LA CATOLICA,18," esc , planta 00,puerta 1",
SOLIVESA, ,0203703003,,551000000071897,0 C     ,ALBACETE,HELLIN,40032052,CL ISABEL LA CATOLICA,14," esc , planta 00,puerta 1",
SOLIVESA, ,0203703003,,551000000071894,1 C     ,ALBACETE,HELLIN,10032049,CL ISABEL LA CATOLICA,4," esc , planta 1,puerta DR",
SOLIVESA, ,0203703003,,551000000071888,1 D     ,ALBACETE,HELLIN,40032043,CL ISABEL LA CATOLICA,6," esc , planta 00,puerta DR",
SOLIVESA, ,0203703003,,551000000071886,1 E     ,ALBACETE,HELLIN,20032041,CL ISABEL LA CATOLICA,2," esc , planta 1,puerta DR",
SOLIVESA, ,0203703003,,551000000071881,1 C     ,ALBACETE,HELLIN,60032036,CL ISABEL LA CATOLICA,8," esc , planta 1,puerta IZ",
SOLIVESA, ,0203703003,,551000000071876,1 D     ,ALBACETE,HELLIN,10032031,CL ISABEL LA CATOLICA,1," esc , planta 00,puerta DR",
SOLIVESA, ,0203703003,,551000000071904,0 C     ,ALBACETE,HELLIN,20032059,CL ISABEL LA CATOLICA,15," esc , planta 00,puerta 1",
SOLIVESA, ,0203703003,,551000000071901,0 E     ,ALBACETE,HELLIN,80032056,CL ISABEL LA CATOLICA,9," esc , planta 00,puerta 1",
SOLIVESA, ,0203703003,,551000000071898,0 D     ,ALBACETE,HELLIN,50032053,CL ISABEL LA CATOLICA,16," esc , planta 00,puerta 1",
SOLIVESA, ,0203703003,,551000000071896,1 D     ,ALBACETE,HELLIN,30032051,CL ISABEL LA CATOLICA,12," esc , planta 00,puerta 1",
SOLIVESA, ,0203703003,,551000000071895,1 D     ,ALBACETE,HELLIN,20032050,CL ISABEL LA CATOLICA,10," esc , planta 00,puerta 1",
SOLIVESA, ,4625012033,,211000000550945,1 F     ,VALENCIA,VALENCIA,1420682,CL FRANCISCO BALDOMA,251," esc , planta 1,puerta 01",
SOLIVESA, ,4625012033,,212000000026210,1 E     ,VALENCIA,VALENCIA,1421049,CL FRANCISCO BALDOMA,249," esc , planta 02,puerta 04",
SOLIVESA, ,4625012033,,212000000027836,1 C     ,VALENCIA,VALENCIA,760034,CL FRANCISCO BALDOMA,245," esc A, planta 7,puerta 28",
SOLIVESA, ,4625012033,,212000000027621,1 C     ,VALENCIA,VALENCIA,759878,CL FRANCISCO BALDOMA,150," esc , planta 03,puerta 06",
SOLIVESA, ,4625012033,,211000000550801,1 C     ,VALENCIA,VALENCIA,1421135,CL FRANCISCO BALDOMA,239," esc , planta 2,puerta 06",
SOLIVESA, ,4625012033,,211000000550985,1 C     ,VALENCIA,VALENCIA,1421894,CL FRANCISCO BALDOMA,154," esc , planta 5,puerta 10",
SOLIVESA, ,4625012033,,212000000025671,1 C     ,VALENCIA,VALENCIA,758488,CL FRANCISCO BALDOMA,227," esc , planta 5,puerta 28",
SOLIVESA, ,4625012033,,211000000550784,1 C     ,VALENCIA,VALENCIA,1420437,CL FRANCISCO BALDOMA,241," esc , planta 1,puerta 1",
SOLIVESA, ,4625012033,,212000000026165,1 C     ,VALENCIA,VALENCIA,1421920,CL FRANCISCO BALDOMA,148," esc , planta 5,puerta 13",
SOLIVESA, ,4625012033,,211000000550780,1 C     ,VALENCIA,VALENCIA,1420438,CL FRANCISCO BALDOMA,247," esc , planta 00,puerta 00",
SOLIVESA, ,4625012033,,212000000032258,1 C     ,VALENCIA,VALENCIA,1420755,CL FRANCISCO BALDOMA,152," esc , planta 1,puerta 2",
SOLIVESA, ,2305001002,,851000000170180,0 C     ,,JAEN,25937283,CL JABONERAS,1," esc , planta 00,puerta ",
SOLIVESA, ,4109109016,,771000000489937,2 C     ,,SEVILLA,95417522,CL JAPON,33," esc , planta 7,puerta D",
SOLIVESA, ,4109109016,,771000000489969,1 F     ,,SEVILLA,55417554,CL JAPON,35," esc , planta 5,puerta C",
SOLIVESA, ,1100401004,,711000000130394,0 D     ,,ALGECIRAS,1015324,CL JARDIN DEL GENERAL,1," esc , planta 00,puerta I",
SOLIVESA, ,1100401004,,711000000130372,1 C     ,,ALGECIRAS,925899,CL JARDIN DEL GENERAL,4," esc , planta 1,puerta A",
SOLIVESA, ,1100401004,,711000000018026,0 D     ,,ALGECIRAS,1075491,CL JARDIN DEL GENERAL,3," esc , planta 4,puerta D",
SOLIVESA, ,1100401004,,711000000130392,1 D     ,,ALGECIRAS,1015377,CL JARDIN DEL GENERAL,2," esc , planta 5,puerta A",
SOLIVESA, ,1100401004,,711000000130359,0 D     ,,ALGECIRAS,924167,CL JARDIN DEL GENERAL,5," esc , planta 00,puerta D",
SOLIVESA, ,1402102008,,771000000784189,1 D     ,,CORDOBA,55791720,CL JAZMIN,6," esc , planta 1,puerta 1",
SOLIVESA, ,1402102008,,771000000784188,1 D     ,,CORDOBA,45791719,CL JAZMIN,4," esc , planta 3,puerta 4",
SOLIVESA, ,1402102008,,771000000784215,1 C     ,,CORDOBA,45791746,CL JAZMIN,8," esc , planta 3,puerta 3",
SOLIVESA, ,1402102008,,771000000690685,1 C     ,,CORDOBA,85710093,CL JAZMIN,2," esc , planta 2,puerta 2",
SOLIVESA, ,1402102008,,771000000784235,1 D     ,,CORDOBA,65791766,CL JAZMIN,10," esc , planta BJ,puerta 3",
SOLIVESA, ,4625012038,,210006201400028,1 C     ,VALENCIA,VALENCIA,441209,CL FRANCISCO BALDOMA,47," esc , planta 7,puerta 27",
SOLIVESA, ,4625012038,,210006201200019,1 C     ,VALENCIA,VALENCIA,439473,CL FRANCISCO BALDOMA,43," esc , planta 04,puerta 19",
SOLIVESA, ,4625012038,,210006211200007,1 E     ,VALENCIA,VALENCIA,438412,CL FRANCISCO BALDOMA,39," esc , planta 03,puerta 06",
SOLIVESA, ,4625012038,,210006201000031,1 B     ,VALENCIA,VALENCIA,440168,CL FRANCISCO BALDOMA,41," esc , planta 5,puerta 29",
SOLIVESA, ,4625012016,,211000000543188,1 C     ,VALENCIA,VALENCIA,1022570,CL FRANCISCO BALDOMA,92," esc , planta 4,puerta 08",
SOLIVESA, ,4625012016,,211000000641347,1 D     ,VALENCIA,VALENCIA,60016376,CL FRANCISCO BALDOMA,94," esc , planta 00,puerta 1",
SOLIVESA, ,4625012016,,211000000543248,1 C     ,VALENCIA,VALENCIA,1022454,CL FRANCISCO BALDOMA,82," esc 1, planta 4,puerta 08",
SOLIVESA, ,4625012016,,211000000543294,1 D     ,VALENCIA,VALENCIA,1022385,CL FRANCISCO BALDOMA,78," esc B, planta 4,puerta 11",
SOLIVESA, ,4625012016,,211000000543171,1 F     ,VALENCIA,VALENCIA,1020963,CL FRANCISCO BALDOMA,90," esc , planta 2,puerta 03",
SOLIVESA, ,4625012016,,211000000543240,1 C     ,VALENCIA,VALENCIA,1023518,CL FRANCISCO BALDOMA,88," esc , planta 6,puerta 11",
SOLIVESA, ,4625012016,,211000000646231,1 E     ,VALENCIA,VALENCIA,22324782,CL FRANCISCO BALDOMA,62," esc , planta 1,puerta 2",
SOLIVESA, ,4625012016,,211000000543218,1 D     ,VALENCIA,VALENCIA,1021712,CL FRANCISCO BALDOMA,86," esc 1, planta 3,puerta 06",
SOLIVESA, ,4625012016,,211000000543200,1 C     ,VALENCIA,VALENCIA,1020829,CL FRANCISCO BALDOMA,84," esc 1, planta 2,puerta 03",
SOLIVESA, ,4625012016,,211000000589974,1 E     ,VALENCIA,VALENCIA,1586427,CL FRANCISCO BALDOMA,96," esc , planta 4,puerta 15",
SOLIVESA, ,4625012043,,211000000543308,2 D     ,VALENCIA,VALENCIA,1020064,CL FRANCISCO BALDOMA,85," esc , planta 1,puerta 03",
SOLIVESA, ,4625012014,,211000000581977,1 E     ,VALENCIA,VALENCIA,1722206,CL FRANCISCO BALDOMA,60," esc , planta 6,puerta 18",
SOLIVESA, ,4625012014,,211000000581917,1 C     ,VALENCIA,VALENCIA,1722112,CL FRANCISCO BALDOMA,58," esc 1, planta 3,puerta 10",
SOLIVESA, ,4625012014,,211000000591951,1 D     ,VALENCIA,VALENCIA,2039697,CL FRANCISCO BALDOMA,46," esc , planta 7,puerta 25",
SOLIVESA, ,4109103005,,771000000491110,1 D     ,,SEVILLA,35418695,CL JIMENEZ ARANDA,5," esc , planta 4,puerta 2",
SOLIVESA, ,2305001002,,851000000170385,1 D     ,,JAEN,95937488,CL JIMENEZ SERRANO,8," esc , planta +1,puerta DCH",
SOLIVESA, ,2305001002,,851000000170363,0 C     ,,JAEN,55937466,CL JIMENEZ SERRANO,2," esc , planta 2,puerta ",
SOLIVESA, ,2305001002,,851000000218031,1 D     ,,JAEN,95985134,CL JIMENEZ SERRANO,7,"D esc , planta 1,puerta ",
SOLIVESA, ,2305001002,,851000000218030,0 D     ,,JAEN,85985133,CL JIMENEZ SERRANO,5,"D esc , planta BJ,puerta ",
SOLIVESA, ,2305001002,,851000000210338,1 D     ,,JAEN,25977441,CL JIMENEZ SERRANO,3,"B esc , planta 00,puerta ",
SOLIVESA, ,2305001002,,851000000170375,1 D     ,,JAEN,85937478,CL JIMENEZ SERRANO,6," esc , planta 2,puerta ",
SOLIVESA, ,2305001002,,851000000170338,1 D     ,,JAEN,75937441,CL JIMENEZ SERRANO,1," esc , planta 00,puerta ",
SOLIVESA, ,2305001002,,851000000170370,0 D     ,,JAEN,35937473,CL JIMENEZ SERRANO,4," esc , planta 00,puerta ",
SOLIVESA, ,3003001015,,410000030300009,1 F     ,,MURCIA,24475,CL JOAQUIN BLUME,1," esc , planta 2,puerta B",
SOLIVESA, ,3003001015,,411000000561731,1 D     ,,MURCIA,49266655,CL JOAQUIN BLUME,5," esc , planta 1,puerta B",
